"precinct","elecyear","propturbine","perc_lib"
"58.051.58.150.",2003,0,0.30196
"58.053.58.136.",2003,0,0.34615
"58.082.58.45.",2003,0,0.54425
"58.087.58.135.",2003,0,0.55185
"58.088s.58.706.",2003,0,0.55185
"58.130.58.79.",2003,0,0.50481
"58.136.58.112.",2003,0,0.49226
"58.142.58.96.",2003,0,0.53425
"58.144.58.94.",2003,0,0.47257
"58.147.58.156.",2003,0,0.32959
"58.163.58.240.",2003,0,0.49196
"58.164.58.241.",2003,0,0.49196
"58.165.58.242.",2003,0,0.39039
"58.166.58.157.",2003,0,0.41667
"58.167.58.160.",2003,0,0.43732
"58.176.58.238.",2003,0,0.35816
"58.181.58.159.",2003,0,0.43732
"58.186.58.162.",2003,0,0.40177
"58.222.58.177.",2003,0,0.39594
"67.002s.67.701.",2003,0,0.39063
"67.036.67.37.",2003,0,0.34167
"67.038.67.6.",2003,0,0.34239
"67.041.67.38.",2003,0,0.30126
"67.086.67.55.",2003,0,0.35401
"67.087.67.8.",2003,0,0.47857
"67.122.67.13.",2003,0,0.37931
"67.125.67.122.",2003,0,0.28464
"67.165.67.125.",2003,0,0.24719
"67.187.67.120.",2003,0,0.26812
"67.188.67.120.",2003,0,0.22167
"67.224.67.159.",2003,0,0.37193
"69.013.69.69.",2003,0,0.31225
"69.015.69.65.",2003,0,0.25333
"69.032.69.75.",2003,0,0.28058
"69.037.69.6.",2003,0,0.28022
"69.044.69.79.",2003,0,0.30576
"69.052.69.85.",2003,0,0.32402
"69.056.69.14.",2003,0,0.31771
"69.057.69.42.",2003,0,0.30943
"69.069.69.33.",2003,0,0.28319
"69.081s.69.703.",2003,0,0.37445
"69.098.69.97.",2003,0,0.38378
"69.105.69.99.",2003,0,0.36735
"69.111.69.110.",2003,0,0.34337
"69.116.69.107.",2003,0,0.28671
"69.127.69.41.",2003,0,0.28632
"69.131.69.120.",2003,0,0.32618
"69.139.69.115.",2003,0,0.2973
"69.140.69.135.",2003,0,0.30872
"69.149.69.128.",2003,0,0.39806
"69.151.69.131.",2003,0,0.48355
"69.179.69.144.",2003,0,0.27106
"69.193.69.138.",2003,0,0.3722
"69.212.69.173.",2003,0,0.36981
"69.216.69.177.",2003,0,0.43939
"69.221.69.174.",2003,0,0.36981
"69.232.69.58.",2003,0,0.42105
"70.014.70.5.",2003,0,0.3321
"70.022.70.24.",2003,0,0.285
"70.023.70.4.",2003,0,0.36458
"70.024s.70.700.",2003,0,0.32075
"70.032.70.9.",2003,0,0.30233
"70.035s.70.701.",2003,0,0.31818
"70.049.70.34.",2003,0,0.26885
"70.058.70.60.",2003,0,0.26087
"70.075.70.49.",2003,0,0.20492
"70.095.70.86.",2003,0,0.36364
"70.113-1s.70.706.",2003,0,0.34921
"70.113.70.70.",2003,0,0.35443
"70.114.70.71.",2003,0,0.35443
"70.123.70.76.",2003,0,0.2766
"70.125.70.88.",2003,0,0.46821
"70.227.70.156.",2003,0,0.4086
"73.002.73.2.",2003,0,0.30526
"73.003.73.1.",2003,0,0.42051
"73.004.73.6.",2003,0,0.36022
"73.012.73.14.",2003,0,0.39535
"73.017.73.12.",2003,0,0.42857
"73.030.73.21.",2003,0,0.48485
"73.035.73.23.",2003,0,0.51282
"73.051.73.26.",2003,0,0.55488
"73.058.73.41.",2003,0,0.66058
"73.061.73.46.",2003,0,0.51807
"73.082.73.56.",2003,0,0.47514
"73.084.73.65.",2003,0,0.43787
"73.094.73.67.",2003,0,0.62088
"73.103.73.139.",2003,0,0.45324
"73.197.73.145.",2003,0,0.56075
"73.204.73.141.",2003,0,0.53017
"73.210.73.165.",2003,0,0.61111
"73.227s.73.722.",2003,0,0.55556
"73.252.73.179.",2003,0,0.57877
"85.010.85.121.",2003,0,0.3211
"85.013.85.83.",2003,0,0.35294
"85.015.85.119.",2003,0,0.34343
"85.022.85.6.",2003,0,0.41159
"85.038.85.67.",2003,0,0.28977
"85.047.85.79.",2003,0,0.33559
"85.048.85.84.",2003,0,0.33559
"85.051.85.9.",2003,0,0.28462
"85.094.85.49.",2003,0,0.30108
"85.107.85.87.",2003,0,0.47097
"85.118.85.50.",2003,0,0.30108
"85.120.85.51.",2003,0,0.31776
"85.143.85.88.",2003,0,0.31034
"85.153.85.142.",2003,0,0.32727
"85.176.85.101.",2003,0,0.33663
"85.177.85.107.",2003,0,0.19689
"85.179.85.108.",2003,0,0.23214
"85.181.85.91.",2003,0,0.33663
"85.183.85.109.",2003,0,0.30566
"85.202.85.170.",2003,0,0.3038
"85.214.85.143.",2003,0,0.29565
"85.215.85.182.",2003,0,0.32237
"85.275.85.213.",2003,0,0.26667
"85.287.85.153.",2003,0,0.27179
"85.293.85.156.",2003,0,0.34043
"85.304.85.233.",2003,0,0.29773
"85.308.85.236.",2003,0,0.33333
"87.007.87.84.",2003,0,0.5641
"87.012.87.108.",2003,0,0.48936
"87.041.87.60.",2003,0,0.36111
"87.042.87.64.",2003,0,0.56522
"87.048.87.4.",2003,0,0.27027
"87.066.87.1.",2003,0,0.22892
"87.081.87.109.",2003,0,0.55319
"87.082.87.109.",2003,0,0.55319
"87.209.87.71.",2003,0,0.49302
"87.215.87.31.",2003,0,0.32203
"90.025.90.26.",2003,0,0.62802
"90.028.90.30.",2003,0,0.68205
"90.053.90.42.",2003,0,0.61275
"90.126.90.77.",2003,0,0.54717
"90.162.90.41.",2003,0,0.65625
"90.165.90.46.",2003,0,0.57653
"90.167.90.53.",2003,0,0.63158
"90.176.90.12.",2003,0,0.35979
"91.009.91.13.",2003,0,0.7871
"91.024.91.20.",2003,0,0.43478
"91.030.91.27.",2003,0,0.65385
"91.031.91.29.",2003,0,0.60784
"91.034.91.24.",2003,0,0.5
"91.049.91.36.",2003,0,0.66204
"91.061.91.50.",2003,0,0.64486
"91.146.91.63.",2003,0,0.72396
"91.147.91.55.",2003,0,0.79459
"91.180.91.122.",2003,0,0.66923
"98.090.98.69.",2003,0,0.24
"98.095.98.158.",2003,0,0.23887
"98.100.98.80.",2003,0,0.265
"98.229.98.176.",2003,0,0.59259
"98.232.98.207.",2003,0,0.37333
"98.263.98.206.",2003,0,0.45914
